# h262.osc
# 20sep99 - increase loop gain by 0.3 for all freqs
# 10jan2012 - decrease mmoscB values for freq < 100 GHz
# $Id: h262.tab,v 1.3 2012/06/24 16:00:21 control Exp $
#| lo  | osctarg | oscbcktarg | vop | lgain | mW | Vop | mmerr |
#| r      | i    | i    | r   | r    | r         | r    | r |
# 74.300  18578  29556   9.50   4.60    0.80000    0.00   0.00
  74.000  17878  29424   9.50   4.40    2.40000    0.00   0.00
  73.500  17614  29161   9.50   4.40    0.00000    0.00   0.00
  73.000  17351  29029   9.50   4.40    2.70000    0.00   0.00
  72.500  17114  28108   9.50   4.30    1.60000    0.00   0.00
  72.000  16877  28239   9.50   4.30   -0.50000    0.00   0.00
  71.500  16627  28239   9.50   4.30    2.00000    0.00   0.00
  71.000  16522  27845   9.50   4.30    1.40000    0.00   0.00
  70.500  16140  27976   9.50   4.30   -2.00000    0.00   0.00
  70.000  15903  28371   9.50   4.30   -3.20000    0.00   0.00
  69.500  15653  28634   9.50   4.30   -1.00000    0.00   0.00
  69.000  15390  28634   9.50   4.30    0.00000    0.00   0.00
  68.500  15140  28766   9.50   4.30    0.30000    0.00   0.00
  68.000  14916  28371   9.50   4.30   -3.00000    0.00   0.00
  67.500  14600  28371   9.50   4.30   -0.10000    0.00   0.00
  67.000  14350  28239   9.50   4.30   -2.00000    0.00   0.00
  66.740  14192  28108   9.50   4.30   -2.00000    0.00   0.00
