# $Id: h108.tab,v 1.1 2005/04/07 22:14:59 colby Exp $
#| lo  | osctarg | oscbcktarg | vop | lgain1 | dunno1 | dunno2 | dunno3|
#| r      | i    | i    | r   | r    | r         | r    | r |
 115.000  32123  27400   9.50  5.00
 114.500  32062  27000   9.50  5.00
 114.000  32007  26600   9.50  5.00
 113.500  31953  26275   9.50  5.00
 113.000  31896  25950   9.50  5.00
 112.500  31831  25625   9.50  5.00
 112.000  31760  25300   9.50  5.00
 111.500  31698  25000   9.50  5.00
 111.000  31628  24700   9.50  5.00
 110.500  31563  24400   9.50  5.00
 110.000  31493  24100   9.50  5.00
 109.500  31417  23800   9.50  5.00
 109.000  31343  23500   9.50  5.00
 108.500  31265  23200   9.50  5.00
 108.000  31190  22900   9.50  5.00
 107.500  31115  22675   9.50  5.00
 107.000  31036  22450   9.50  5.00
 106.500  30952  22225   9.50  5.00
 106.000  30869  22000   9.50  5.00
 105.500  30786  21775   9.50  5.00
 105.000  30694  21550   9.50  5.00
 104.500  30608  21225   9.50  5.00
 104.000  30509  21000   9.50  5.00
 103.500  30411  20775   9.50  5.00
 103.500  30411  30104   9.50  5.00
 103.000  30318  29768   9.50  5.00
 102.500  30221  29365   9.50  5.00
 102.000  30116  29006   9.50  5.00
 101.500  30016  28505   9.50  5.00
 101.000  29920  27669   9.50  5.00
 100.500  29813  26950   9.50  5.00
 100.000  29688  25700   9.50  5.00
  99.500  29560  24400   9.50  5.00
  99.000  29441  23200   9.50  5.00
#  99.000  29441  31200   9.50  5.00
# break point switched to 98.5 on 8 apr 97, after
#	osc failed to lock at 98.8 GHz with mmbck = 31000
  98.500  29325  22000   9.50  5.00
  98.500  29325  30236   9.50  5.00
  98.000  29182  29757   9.50  5.00
  97.500  29038  29484   9.50  5.00
  97.000  28880  29231   9.50  5.00
  97.000  28880  29031   9.50  5.00
  96.500  28728  28000   9.50  5.00
  96.000  28561  28000   9.50  5.00
  95.500  28410  28586   9.50  5.00
  95.500  28410  28000   9.50  5.00
  95.000  28237  28381   9.50  5.00
  94.500  28074  28179   9.50  5.00
  94.000  27907  27928   9.50  5.00
  93.500  27734  27677   9.50  5.00
  93.000  27558  27379   9.50  5.00
  92.500  27357  27055   9.50  5.00
  92.000  27171  26714   9.50  5.00
  91.500  26955  26249   9.50  5.00
  91.000  26742  25805   9.50  5.00
  90.500  26533  25184   9.50  5.00
  90.000  26277  24482   9.50  5.00
  89.500  26051  23773   9.50  5.00
  89.000  25784  22718   9.50  5.00
  88.500  25503  21983   9.50  5.00
  88.000  25278  20754   9.50  5.00
  87.500  25044  21100   9.50  5.00
  87.000  24791  21300   9.50  5.00
  86.500  24585  21602   9.50  5.00
  86.000  24337  21024   9.50  5.00
  85.500  24042  22100   9.50  5.00
  85.000  23631  22039   9.50  5.00
  84.500  23218  22700   9.50  5.00
  84.000  22873  23000   9.50  5.00
  83.500  22521  24953   9.50  5.00
  83.000  22260  24800   9.50  5.00
  82.500  21996  24550   9.50  5.00
  82.000  21598  24280   9.50  5.00
  81.500  21211  24000   9.50  5.00
  81.500  21211  29600   9.50  5.00
  81.000  20767  29525   9.50  5.00
  80.500  20261  29368   9.50  5.00
  80.000  19846  29167   9.50  5.00
  79.500  19396  28936   9.50  5.00
  79.000  19037  28648   9.50  5.00
  78.500  18597  28329   9.50  5.00
  78.000  18183  27914   9.50  5.00
  77.500  17709  27505   9.50  5.00
  77.000  17219  27065   9.50  5.00
  76.500  16686  26598   9.50  5.00
  76.000  16114  26183   9.50  5.00
  75.500  15479  25751   9.50  5.00
