# h99.manosc
# measured 15 Aug 2003
# Filtronic LSB9122S16 s/n 152
# pinhead 077 x 003
# power measured with Anritsu meter down to 74 GHz
# 3rd harmonic minimized below 76 GHz
#
# $Id: h99.tab,v 1.2 2005/09/22 00:59:49 colby Exp $
#
#| lo    | osctarg | oscbcktarg | vop | lgain |
#| r     | i       | i          | r   | r     |
 117.000  3814      1442         9.50  5.00
 116.000  3782      1602         9.50  5.00
 115.000  3750      1761         9.50  5.00
 114.000  3722      1889         9.50  5.00
 113.000  3690      2016         9.50  5.00
 112.000  3658      2144         9.50  5.00
 111.000  3626      2240         9.50  5.00
#  backshort discontinuity
 111.000  3626      230          9.50  5.00
 110.000  3594      326          9.50  5.00
 109.000  3559      422          9.50  5.00
 108.000  3524      517          9.50  5.00
 107.000  3488      613          9.50  5.00
 106.000  3453      677          9.50  5.00
 105.000  3408      772          9.50  5.00
 104.000  3367      836          9.50  5.00
 103.000  3325      900          9.50  5.00
 102.000  3277      964          9.50  5.00
 101.000  3233      1060         9.50  5.00
 100.000  3182      1155         9.50  5.00
  99.000  3134      1155         9.50  5.00
  98.000  3076      1251         9.50  5.00
  97.000  3022      1283         9.50  5.00
  96.000  2968      1347         9.50  5.00
  95.000  2910      1442         9.50  5.00
  94.000  2846      1506         9.50  5.00
  93.000  2776      1666         9.50  5.00
  92.000  2709      1825         9.50  5.00
  91.000  2638      1889         9.50  5.00
  90.000  2562      1984         9.50  5.00
  89.000  2479      2240         9.50  5.00
  88.000  2392      2463         9.50  5.00
  87.000  2300      2846         9.50  5.00
  86.000  2213      3228         9.50  5.00
  85.000  2121      3803         9.50  5.00
#  backshort discontinuity
  85.000  2121       709         9.50  5.00
  84.000  2025       804         9.50  5.00
  83.000  1929       964         9.50  5.00
  82.000  1827      1283         9.50  5.00
  81.000  1721      1442         9.50  5.00
  80.000  1616      1570         9.50  5.00
  79.000  1514      1729         9.50  5.00
  78.000  1399      1857         9.50  5.00
  77.000  1201      2016         9.50  5.00
  76.000  1156      2112         9.50  5.00
  75.000  1031      2272         9.50  5.00
  74.000   907      2431         9.50  5.00
  73.000   779      2590         9.50  5.00
  72.000   651      2718         9.50  5.00
  71.000   523      2909         9.50  5.00
  70.000   402      3069         9.50  5.00
  69.000   277      3228         9.50  5.00
  68.000   143      3388         9.50  5.00
  67.000     9      3547         9.50  5.00
  66.000  -121      3707         9.50  5.00
  65.000  -259      4026         9.50  5.00
  64.000  -399      4249         9.50  5.00
