# h109.tab
# measured 27dec06 after rebuilding oscillator (fixed loose
#   insert on choke, changed pinheads)
# 080 x 000 pinhead
#
#| lo  | osctarg | oscbcktarg | vop | lgain1 | 
#| r      | i    | i    | r   | r    |
 116.000  32350  24596   9.50  5.00
 115.001  32218  23940   9.50  5.00
 115.000  32218  32083   9.50  5.00	# mmbck discontinuity
 114.000  32099  31557   9.50  5.00
 113.000  31967  31032   9.50  5.00
 112.000  31808  30638   9.50  5.00
 111.000  31597  30244   9.50  5.00
 110.000  31451  29981   9.50  5.00
 109.000  31293  29850   9.50  5.00
 108.000  31148  29587   9.50  5.00
 107.000  31002  29325   9.50  5.00
 106.000  30831  28931   9.50  5.00
 105.000  30633  28668   9.50  5.00
 104.000  30448  28537   9.50  5.00
 103.000  30236  28405   9.50  5.00
 102.000  30038  28274   9.50  5.00
 101.000  29787  28143   9.50  5.00
 100.000  29549  27880   9.50  5.00
  99.000  29298  27617   9.50  5.00
  98.000  29034  27223   9.50  5.00
  97.000  28757  26829   9.50  5.00
  96.000  28466  26435   9.50  5.00
  95.000  28162  25910   9.50  5.00
  94.000  27845  25384   9.50  5.00
  93.000  27489  24596   9.50  5.00
  92.000  27132  23414   9.50  5.00
  91.000  26710  21050   9.50  5.00
  90.000  26300  19474   9.50  5.00
  89.001  25851  17767   9.50  5.00
  89.000  25851  29850   9.50  5.00	# mmbck discontinuity
  88.000  25441  29062   9.50  5.00
  87.000  25019  28537   9.50  5.00
  86.000  24543  28405   9.50  5.00
  85.000  24068  28537   9.50  5.00
  84.000  23579  28931   9.50  5.00
  83.800  23473  29062   9.50  5.00
  83.600  23368  29062   9.50  5.00
  83.400  23288  29062   9.50  5.00
  83.200  23183  29062   9.50  5.00
  83.000  23051  28143   9.50  5.00
  82.800  22958  28011   9.50  5.00
  82.601  22853  28011   9.50  5.00
  82.600  22853  20919   9.50  5.00	# mmbck discontinuity
  82.400  22773  20788   9.50  5.00	# power dip here
  82.201  22654  20656   9.50  5.00
  82.200  22654  29456   9.50  5.00	# mmbck discontinuity
  82.000  22549  28537   9.50  5.00
  81.800  22417  27486   9.50  5.00
  81.600  22311  27223   9.50  5.00
  81.400  22219  27092   9.50  5.00
  81.000  21994  26829   9.50  5.00
  80.500  21730  26435   9.50  5.00
  80.000  21452  25910   9.50  5.00
  79.500  21201  25516   9.50  5.00
  79.000  20884  25122   9.50  5.00
  78.500  20594  24728   9.50  5.00
  78.000  20330  24202   9.50  5.00
  77.500  20039  23808   9.50  5.00
  77.000  19749  23546   9.50  5.00
  76.500  19511  23020   9.50  5.00
  76.000  19233  22626   9.50  5.00
  75.500  18943  22364   9.50  5.00
  75.000  18652  21970   9.50  5.00
  74.500  18362  21576   9.50  5.00
  74.001  18018  21182   9.50  5.00
  74.000  18018  29587   9.50  5.00	# mmbck discontinuity
  73.500  17873  29456   9.50  5.00
  73.000  17622  29062   9.50  5.00
  72.500  17292  28668   9.50  5.00
  72.000  17028  28668   9.50  5.00
  71.500  16777  28931   9.50  5.00
  71.000  16473  28799   9.50  5.00
  70.500  16209  28668   9.50  5.00
  70.000  15931  28537   9.50  5.00
  69.500  15654  28405   9.50  5.00
  69.000  15416  28274   9.50  5.00
  68.500  15086  28143   9.50  5.00
  68.000  14822  28274   9.50  5.00
  67.500  14558  28143   9.50  5.00
  67.000  14280  28011   9.50  5.00
