#  automatically written for CARMA from CASA table Neptune_Tb.dat
#  frequencies selected between 20 and 300 GHz
#| MJD | TB20.0| TB21.0| TB22.0| TB23.0| TB24.0| TB25.0| TB26.0| TB27.0| TB28.0| TB29.0| TB30.0| TB31.0| TB32.0| TB33.0| TB34.0| TB35.0| TB36.0| TB37.0| TB38.0| TB39.0| TB40.0| TB41.0| TB42.0| TB43.0| TB44.0| TB45.0| TB46.0| TB47.0| TB48.0| TB49.0| TB50.0| TB51.0| TB52.0| TB53.0| TB54.0| TB55.0| TB56.0| TB57.0| TB58.0| TB59.0| TB60.0| TB61.0| TB62.0| TB63.0| TB64.0| TB65.0| TB66.0| TB67.0| TB68.0| TB69.0| TB70.0| TB71.0| TB72.0| TB73.0| TB74.0| TB75.0| TB76.0| TB77.0| TB78.0| TB79.0| TB80.0| TB81.0| TB82.0| TB83.0| TB84.0| TB85.0| TB86.0| TB87.0| TB88.0| TB89.0| TB90.0| TB91.0| TB92.0| TB93.0| TB94.0| TB95.0| TB96.0| TB97.0| TB98.0| TB99.0| TB100.0| TB101.0| TB102.0| TB103.0| TB104.0| TB105.0| TB106.0| TB107.0| TB108.0| TB109.0| TB110.0| TB111.0| TB112.0| TB113.0| TB114.0| TB115.0| TB116.0| TB117.0| TB118.0| TB119.0| TB120.0| TB121.0| TB122.0| TB123.0| TB124.0| TB125.0| TB126.0| TB127.0| TB128.0| TB129.0| TB130.0| TB131.0| TB132.0| TB133.0| TB134.0| TB135.0| TB136.0| TB137.0| TB138.0| TB139.0| TB140.0| TB141.0| TB142.0| TB143.0| TB144.0| TB145.0| TB146.0| TB147.0| TB148.0| TB149.0| TB150.0| TB151.0| TB152.0| TB153.0| TB154.0| TB155.0| TB156.0| TB157.0| TB158.0| TB159.0| TB160.0| TB161.0| TB162.0| TB163.0| TB164.0| TB165.0| TB166.0| TB167.0| TB168.0| TB169.0| TB170.0| TB171.0| TB172.0| TB173.0| TB174.0| TB175.0| TB176.0| TB177.0| TB178.0| TB179.0| TB180.0| TB181.0| TB182.0| TB183.0| TB184.0| TB185.0| TB186.0| TB187.0| TB188.0| TB189.0| TB190.0| TB191.0| TB192.0| TB193.0| TB194.0| TB195.0| TB196.0| TB197.0| TB198.0| TB199.0| TB200.0| TB201.0| TB202.0| TB203.0| TB204.0| TB205.0| TB206.0| TB207.0| TB208.0| TB209.0| TB210.0| TB211.0| TB212.0| TB213.0| TB214.0| TB215.0| TB216.0| TB217.0| TB218.0| TB219.0| TB220.0| TB221.0| TB222.0| TB223.0| TB224.0| TB225.0| TB226.0| TB227.0| TB228.0| TB229.0| TB230.0| TB231.0| TB232.0| TB233.0| TB234.0| TB235.0| TB236.0| TB237.0| TB238.0| TB239.0| TB240.0| TB241.0| TB242.0| TB243.0| TB244.0| TB245.0| TB246.0| TB247.0| TB248.0| TB249.0| TB250.0| TB251.0| TB252.0| TB253.0| TB254.0| TB255.0| TB256.0| TB257.0| TB258.0| TB259.0| TB260.0| TB261.0| TB262.0| TB263.0| TB264.0| TB265.0| TB266.0| TB267.0| TB268.0| TB269.0| TB270.0| TB271.0| TB272.0| TB273.0| TB274.0| TB275.0| TB276.0| TB277.0| TB278.0| TB279.0| TB280.0| TB281.0| TB282.0| TB283.0| TB284.0| TB285.0| TB286.0| TB287.0| TB288.0| TB289.0| TB290.0| TB291.0| TB292.0| TB293.0| TB294.0| TB295.0| TB296.0| TB297.0| TB298.0| TB299.0| TB300.0
#| r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   | r   
#| days| K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   | K   
55197  139.613 138.79 138.05 137.388 136.79 136.255 135.773 135.342 134.957 134.61 134.302 134.025 133.774 133.551 133.347 133.158 132.988 132.829 132.677 132.535 132.403 132.272 132.143 132.02 131.9 131.779 131.655 131.534 131.415 131.295 131.167 131.039 130.912 130.786 130.655 130.516 130.377 130.239 130.101 129.961 129.808 129.654 129.5 129.346 129.194 129.036 128.866 128.697 128.526 128.357 128.189 128.019 127.838 127.652 127.468 127.284 127.101 126.918 126.735 126.539 126.337 126.136 125.936 125.736 125.537 125.339 125.139 124.923 124.704 124.488 124.271 124.056 123.84 123.624 123.41 123.186 122.948 122.71 122.472 122.234 121.994 121.752 121.508 121.259 121.002 120.721 120.429 120.122 119.797 119.443 119.046 118.583 118.01 117.234 116.009 113.236 114.483 115.89 116.409 116.623 116.684 116.658 116.579 116.462 116.323 116.166 115.984 115.785 115.581 115.373 115.162 114.948 114.734 114.52 114.305 114.092 113.878 113.666 113.449 113.22 112.991 112.764 112.539 112.314 112.092 111.872 111.653 111.435 111.219 111.006 110.793 110.583 110.362 110.134 109.907 109.683 109.461 109.241 109.022 108.805 108.59 108.377 108.166 107.957 107.749 107.544 107.34 107.13 106.914 106.7 106.487 106.278 106.069 105.863 105.658 105.455 105.253 105.054 104.856 104.66 104.465 104.272 104.081 103.888 103.682 103.477 103.274 103.072 102.872 102.673 102.476 102.281 102.086 101.893 101.701 101.512 101.322 101.135 100.947 100.76 100.574 100.388 100.194 99.9985 99.8034 99.6084 99.414 99.2179 99.0215 98.8234 98.623 98.4217 98.2155 98.0063 97.7912 97.5687 97.3374 97.0947 96.8351 96.5583 96.2526 95.9128 95.5195 95.0599 94.5069 93.8182 92.9188 91.6833 89.8806 86.9756 81.4974 80.9913 86.3997 89.1586 90.7209 91.6894 92.3107 92.714 92.9746 93.1383 93.2311 93.2746 93.2836 93.263 93.2173 93.1563 93.083 93.0008 92.9115 92.8171 92.717 92.6131 92.5069 92.3991 92.2886 92.1773 92.0648 91.9518 91.838 91.7243 91.6104 91.4956 91.3814 91.2676 91.1532 91.0395 90.9264 90.8102 90.6876 90.5638 90.4408 90.3194 90.198 90.0778 89.9575 89.8381 89.7202 89.6032 89.4854 89.3692 89.2534 89.1382 89.0245 88.9106 88.798 88.6856 88.5743 88.4629 88.3524 88.2431 88.1338 88.0258 87.918 87.8092 87.6969 87.5831 87.47 87.3575 87.2447 87.1334 87.0225
59215  139.613 138.79 138.05 137.388 136.79 136.255 135.773 135.342 134.957 134.61 134.302 134.025 133.774 133.551 133.347 133.158 132.988 132.829 132.677 132.535 132.403 132.272 132.143 132.02 131.9 131.779 131.655 131.534 131.415 131.295 131.167 131.039 130.912 130.786 130.655 130.516 130.377 130.239 130.101 129.961 129.808 129.654 129.5 129.346 129.194 129.036 128.866 128.697 128.526 128.357 128.189 128.019 127.838 127.652 127.468 127.284 127.101 126.918 126.735 126.539 126.337 126.136 125.936 125.736 125.537 125.339 125.139 124.923 124.704 124.488 124.271 124.056 123.84 123.624 123.41 123.186 122.948 122.71 122.472 122.234 121.994 121.752 121.508 121.259 121.002 120.721 120.429 120.122 119.797 119.443 119.046 118.583 118.01 117.234 116.009 113.236 114.483 115.89 116.409 116.623 116.684 116.658 116.579 116.462 116.323 116.166 115.984 115.785 115.581 115.373 115.162 114.948 114.734 114.52 114.305 114.092 113.878 113.666 113.449 113.22 112.991 112.764 112.539 112.314 112.092 111.872 111.653 111.435 111.219 111.006 110.793 110.583 110.362 110.134 109.907 109.683 109.461 109.241 109.022 108.805 108.59 108.377 108.166 107.957 107.749 107.544 107.34 107.13 106.914 106.7 106.487 106.278 106.069 105.863 105.658 105.455 105.253 105.054 104.856 104.66 104.465 104.272 104.081 103.888 103.682 103.477 103.274 103.072 102.872 102.673 102.476 102.281 102.086 101.893 101.701 101.512 101.322 101.135 100.947 100.76 100.574 100.388 100.194 99.9985 99.8034 99.6084 99.414 99.2179 99.0215 98.8234 98.623 98.4217 98.2155 98.0063 97.7912 97.5687 97.3374 97.0947 96.8351 96.5583 96.2526 95.9128 95.5195 95.0599 94.5069 93.8182 92.9188 91.6833 89.8806 86.9756 81.4974 80.9913 86.3997 89.1586 90.7209 91.6894 92.3107 92.714 92.9746 93.1383 93.2311 93.2746 93.2836 93.263 93.2173 93.1563 93.083 93.0008 92.9115 92.8171 92.717 92.6131 92.5069 92.3991 92.2886 92.1773 92.0648 91.9518 91.838 91.7243 91.6104 91.4956 91.3814 91.2676 91.1532 91.0395 90.9264 90.8102 90.6876 90.5638 90.4408 90.3194 90.198 90.0778 89.9575 89.8381 89.7202 89.6032 89.4854 89.3692 89.2534 89.1382 89.0245 88.9106 88.798 88.6856 88.5743 88.4629 88.3524 88.2431 88.1338 88.0258 87.918 87.8092 87.6969 87.5831 87.47 87.3575 87.2447 87.1334 87.0225
63233  139.613 138.79 138.05 137.388 136.79 136.255 135.773 135.342 134.957 134.61 134.302 134.025 133.774 133.551 133.347 133.158 132.988 132.829 132.677 132.535 132.403 132.272 132.143 132.02 131.9 131.779 131.655 131.534 131.415 131.295 131.167 131.039 130.912 130.786 130.655 130.516 130.377 130.239 130.101 129.961 129.808 129.654 129.5 129.346 129.194 129.036 128.866 128.697 128.526 128.357 128.189 128.019 127.838 127.652 127.468 127.284 127.101 126.918 126.735 126.539 126.337 126.136 125.936 125.736 125.537 125.339 125.139 124.923 124.704 124.488 124.271 124.056 123.84 123.624 123.41 123.186 122.948 122.71 122.472 122.234 121.994 121.752 121.508 121.259 121.002 120.721 120.429 120.122 119.797 119.443 119.046 118.583 118.01 117.234 116.009 113.236 114.483 115.89 116.409 116.623 116.684 116.658 116.579 116.462 116.323 116.166 115.984 115.785 115.581 115.373 115.162 114.948 114.734 114.52 114.305 114.092 113.878 113.666 113.449 113.22 112.991 112.764 112.539 112.314 112.092 111.872 111.653 111.435 111.219 111.006 110.793 110.583 110.362 110.134 109.907 109.683 109.461 109.241 109.022 108.805 108.59 108.377 108.166 107.957 107.749 107.544 107.34 107.13 106.914 106.7 106.487 106.278 106.069 105.863 105.658 105.455 105.253 105.054 104.856 104.66 104.465 104.272 104.081 103.888 103.682 103.477 103.274 103.072 102.872 102.673 102.476 102.281 102.086 101.893 101.701 101.512 101.322 101.135 100.947 100.76 100.574 100.388 100.194 99.9985 99.8034 99.6084 99.414 99.2179 99.0215 98.8234 98.623 98.4217 98.2155 98.0063 97.7912 97.5687 97.3374 97.0947 96.8351 96.5583 96.2526 95.9128 95.5195 95.0599 94.5069 93.8182 92.9188 91.6833 89.8806 86.9756 81.4974 80.9913 86.3997 89.1586 90.7209 91.6894 92.3107 92.714 92.9746 93.1383 93.2311 93.2746 93.2836 93.263 93.2173 93.1563 93.083 93.0008 92.9115 92.8171 92.717 92.6131 92.5069 92.3991 92.2886 92.1773 92.0648 91.9518 91.838 91.7243 91.6104 91.4956 91.3814 91.2676 91.1532 91.0395 90.9264 90.8102 90.6876 90.5638 90.4408 90.3194 90.198 90.0778 89.9575 89.8381 89.7202 89.6032 89.4854 89.3692 89.2534 89.1382 89.0245 88.9106 88.798 88.6856 88.5743 88.4629 88.3524 88.2431 88.1338 88.0258 87.918 87.8092 87.6969 87.5831 87.47 87.3575 87.2447 87.1334 87.0225
