# 54-10.tab  sep 2009
#
#|loGHz   |t    |v     |i    |dvm  |dvp  |
#|r       |r    |r     |r    |r    |r    |

  220.000  3.50  9.2   110.  -.5   +.5
  220.000  5.50  8.8   110.  -.5   +.5

  260.000  3.50  9.2   110.  -.5   +.5
  260.000  5.50  8.8   110.  -.5   +.5

