# HIA-375.tab
# curve derived 31jul2009
#
#|loGHz   |t    |v     |i    |dvm  |dvp  |
#|r       |r    |r     |r    |r    |r    |
 110.000  3.50  10.5   145.  -.5   +.5
 110.000  4.50  10.5   145.  -.5   +.5

  90.000  3.50  10.4   145.  -.5   +.5
  90.000  4.50  10.4   145.  -.5   +.5

  85.001  3.50  10.3   135.  -.5   +.5
  85.001  4.50  10.3   135.  -.5   +.5

  85.000  3.50  9.5   120.  -.5   +.5
  85.000  4.50  9.5   120.  -.5   +.5

  80.000  3.50  9.5   120.  -.5   +.5
  80.000  4.50  9.5   120.  -.5   +.5

  77.000  3.50  9.5   110.  -.5   +.5
  77.000  4.50  9.5   110.  -.5   +.5

# --- rapid tuning parameters from test [909b] ---
# --- commented out until I can handle discontinuities properly ---

   0.000  0.00  11.35  180.  0.   0.
  75.000  0.00   9.45  115.  0.   0.
  85.000  0.00   9.35  120.  0.   0.
  85.000  0.00  10.55  145.  0.   0.
 115.000  0.00  10.25  145.  0.   0.

