# $Id: vT2.tab,v 1.1 2006/11/30 11:21:04 colby Exp $
#
# This is a special table used for unit testing
#
#| responseadjustment |
#| r |
0.0000
0.0000
0.0000
1.6917
1.6861
1.6804
1.6744
1.6681
1.6617
1.6551
1.6482
1.6413
1.6341
1.6267
1.6194
1.6117
1.5925
1.5730
1.5532
1.5335
1.5140
1.4952
1.4775
1.4607
1.4448
1.4299
1.4158
1.4024
1.3896
1.3773
1.3655
1.3541
1.3431
1.3325
1.3220
1.3118
1.3020
1.2922
1.2827
1.2724
1.2631
1.2538
1.2447
1.2355
1.2263
1.2172
1.1985
1.1784
1.1567
1.1363
