# $Id: curve10.tab,v 1.1 2005/04/07 22:15:15 colby Exp $
# curve10.tab
# Table of response curves for silicon diode tempature sensor
# Intended to be consumed by carma.services.Table
# 117 - number of values in this file...
#| responseadjustment |
#| r |
1.6879
1.6835
1.6788
1.6738
1.6684
1.6629
1.6572
1.6513
1.6453
1.6390
1.6326
1.6260
1.6192
1.6122
1.6051
1.5978
1.5793
1.5603
1.5410
1.5217
1.5027
1.4844
1.4670
1.4505
1.4349
1.4201
1.4062
1.3929
1.3802
1.3681
1.3565
1.3453
1.3345
1.3241
1.3140
1.3042
1.2946
1.2853
1.2761
1.2670
1.2581
1.2493
1.2405
1.2318
1.2231
1.2144
1.1964
1.1770
1.1556
1.1360
1.1246
1.1190
1.1152
1.1121
1.1094
1.1070
1.1026
1.0986
1.0949
1.0913
1.0878
1.0844
1.0809
1.0775
1.0740
1.0705
1.0670
1.0635
1.0599
1.0563
1.0527
1.0435
1.0342
1.0248
1.0152
1.0055
0.9956
0.9856
0.9755
0.9549
0.9338
0.9124
0.8907
0.8687
0.8465
0.8240
0.8014
0.7786
0.7555
0.7324
0.7091
0.6856
0.6621
0.6384
0.6146
0.5908
0.5669
0.5429
0.5189
0.4948
0.4707
0.4465
0.4222
0.3978
0.3734
0.3488
0.3242
0.2994
0.2746
0.2496
0.2246
0.1996
0.1746
0.1498
0.1255
0.1019
0.0906
